ID,year,age,sex,race,HH_income,married,education,n_child,age_youngest,region,treatment,pair_id
20091009090624,2009,33,female,white,5000,not married,Did not graduate from HS,3,6,West,TRUE,1929
20091009090648,2009,33,female,white,60000,married,Bachelors,1,11,West,TRUE,1930
20091009090650,2009,43,female,white,100000,married,Some college,2,15,Midwest,TRUE,1931
20091009090657,2009,32,male,black,75000,not married,Some college,3,7,West,TRUE,1932
20091009090667,2009,39,female,white,150000,married,Doctoral,2,6,South,TRUE,1933
20091009090670,2009,34,female,white,75000,married,HS,3,4,Midwest,TRUE,1934
20091009090673,2009,37,male,white,50000,married,HS,3,6,West,TRUE,1935
20091009090676,2009,25,female,white,40000,not married,HS,1,8,South,TRUE,1936
20091009090699,2009,38,female,white,30000,married,Did not graduate from HS,3,2,South,TRUE,1937
20091009090713,2009,32,female,white,40000,not married,HS,5,2,Northeast,TRUE,1938
20091009090722,2009,39,male,white,50000,married,Some college,3,1,Midwest,TRUE,1939
20091009090767,2009,40,male,white,60000,married,Bachelors,2,5,Midwest,TRUE,1940
20091009090777,2009,26,male,black,40000,married,Bachelors,2,3,South,TRUE,1941
20091009090780,2009,40,female,asian,100000,married,Some college,2,0,South,TRUE,1942
20091009090803,2009,51,male,white,60000,married,HS,2,15,Midwest,TRUE,1943
20091009090808,2009,41,female,white,30000,married,Masters,2,13,South,TRUE,1944
20091009090821,2009,71,female,white,35000,married,Some college,1,17,West,TRUE,1945
20091009090828,2009,38,female,white,20000,not married,Bachelors,1,13,West,TRUE,1946
20091009090836,2009,37,male,white,75000,married,Some college,2,0,Midwest,TRUE,1947
20091009090837,2009,49,female,white,100000,married,HS,1,10,South,TRUE,1948
20091009090849,2009,42,male,white,35000,married,Some college,1,1,Midwest,TRUE,1949
20091009090852,2009,38,female,white,20000,married,HS,3,7,West,TRUE,1950
20091009090868,2009,51,female,white,60000,married,Some college,2,13,Northeast,TRUE,1951
20091009090872,2009,33,male,white,30000,married,HS,1,7,South,TRUE,1952
20091009090892,2009,34,male,white,60000,married,HS,3,3,Midwest,TRUE,1953
20091009090894,2009,38,male,white,150000,married,Bachelors,3,1,South,TRUE,1954
20091009090895,2009,47,female,asian,150000,married,Some college,1,9,West,TRUE,1955
20091009090898,2009,32,female,white,60000,married,Bachelors,3,0,West,TRUE,1956
20091009090924,2009,47,female,white,40000,not married,HS,1,15,Northeast,TRUE,1957
20091009090936,2009,38,female,black,75000,married,Some college,2,2,West,TRUE,1958
20091009090956,2009,16,male,white,150000,not married,Did not graduate from HS,3,7,South,TRUE,1959
20091009090959,2009,46,male,white,40000,not married,Did not graduate from HS,2,12,South,TRUE,1960
20091009090967,2009,19,male,white,40000,not married,Some college,1,9,South,TRUE,1961
20091009090978,2009,41,female,white,15000,not married,Bachelors,1,10,South,TRUE,1962
20091009090999,2009,32,female,white,75000,married,Masters,3,0,Midwest,TRUE,1963
20091009091018,2009,44,male,white,40000,married,Some college,3,3,West,TRUE,1964
20091009091041,2009,41,female,white,150000,married,Bachelors,2,6,South,TRUE,1965
20091009091044,2009,31,female,white,60000,married,Bachelors,1,1,West,TRUE,1966
20091009091060,2009,50,male,white,40000,married,HS,2,6,South,TRUE,1967
20091009091067,2009,36,female,white,20000,not married,HS,1,13,West,TRUE,1968
20091009091075,2009,39,male,white,60000,married,Some college,1,16,South,TRUE,1969
20091009091091,2009,31,female,white,15000,not married,HS,2,6,Northeast,TRUE,1970
20091009091111,2009,42,female,black,50000,married,Masters,2,13,Northeast,TRUE,1971
20091009091112,2009,37,male,white,20000,not married,HS,1,17,West,TRUE,1972
20091009091114,2009,32,female,black,60000,married,Bachelors,1,1,West,TRUE,1973
20091009091118,2009,63,female,other,7500,married,Did not graduate from HS,1,4,West,TRUE,1974
20091009091128,2009,34,male,white,100000,married,Bachelors,1,2,South,TRUE,1975
20091009091161,2009,37,female,black,0,not married,HS,5,7,South,TRUE,1976
20091009091179,2009,17,male,white,75000,not married,Did not graduate from HS,1,17,South,TRUE,1977
20091009091191,2009,22,male,white,50000,not married,Some college,1,16,Northeast,TRUE,1978
20091009091195,2009,31,male,white,50000,married,Bachelors,4,0,West,TRUE,1979
20091009091215,2009,36,male,white,35000,married,Some college,2,1,West,TRUE,1980
20091009091236,2009,58,male,black,75000,married,Bachelors,1,5,South,TRUE,1981
20091009091245,2009,35,female,white,150000,married,Some college,1,4,Northeast,TRUE,1982
20091009091246,2009,37,male,white,12500,not married,Doctoral,2,7,West,TRUE,1983
20091009091256,2009,17,male,white,35000,not married,HS,2,11,West,TRUE,1984
20091009091269,2009,27,female,white,60000,married,HS,2,3,West,TRUE,1985
20091009091282,2009,39,male,white,50000,not married,Some college,2,11,Midwest,TRUE,1986
20091009091291,2009,40,male,white,75000,not married,Bachelors,1,10,West,TRUE,1987
20091009091308,2009,30,female,white,75000,married,Some college,3,7,West,TRUE,1988
20091009091335,2009,41,female,white,75000,married,HS,2,6,South,TRUE,1989
20091009091346,2009,40,male,white,60000,married,HS,1,1,South,TRUE,1990
20091009091354,2009,42,male,white,60000,married,HS,1,11,Northeast,TRUE,1991
20091009091364,2009,16,male,white,25000,not married,Did not graduate from HS,1,16,Midwest,TRUE,1992
20091009091391,2009,47,female,white,20000,not married,HS,1,11,Northeast,TRUE,1993
20091009091398,2009,43,male,white,75000,married,Some college,2,16,Midwest,TRUE,1994
20091009091423,2009,43,female,white,150000,married,Bachelors,3,7,Northeast,TRUE,1995
20091009091430,2009,33,female,white,75000,married,Bachelors,1,0,Northeast,TRUE,1996
20091009091499,2009,32,female,white,60000,married,Masters,1,0,Northeast,TRUE,1997
20091009091510,2009,38,female,white,40000,not married,HS,1,10,Midwest,TRUE,1998
20091009091514,2009,42,female,white,50000,married,Some college,1,14,Midwest,TRUE,1999
20091009091528,2009,32,male,white,50000,married,Bachelors,1,9,Midwest,TRUE,2000
20091009091533,2009,33,female,white,10000,married,HS,1,6,South,TRUE,2001
20091009091555,2009,55,female,white,75000,married,Masters,1,10,Northeast,TRUE,2002
20091009091566,2009,41,male,white,150000,married,Masters,1,5,South,TRUE,2003
20091009091570,2009,15,male,white,150000,not married,Did not graduate from HS,2,1,South,TRUE,2004
20091009091576,2009,16,male,white,50000,not married,Did not graduate from HS,1,16,South,TRUE,2005
20091009091582,2009,38,male,white,100000,married,Bachelors,3,5,Midwest,TRUE,2006
20091009091592,2009,34,male,white,150000,married,Some college,1,2,West,TRUE,2007
20091009091614,2009,30,female,white,30000,married,HS,4,2,Midwest,TRUE,2008
20091009091626,2009,45,male,white,150000,married,Bachelors,3,11,Midwest,TRUE,2009
20091009091633,2009,37,female,white,75000,married,Bachelors,1,1,West,TRUE,2010
20091009091635,2009,44,female,white,100000,married,Some college,2,9,South,TRUE,2011
20091009091646,2009,33,female,white,150000,married,Bachelors,2,2,South,TRUE,2012
20091009091693,2009,46,male,black,75000,married,Some college,2,11,West,TRUE,2013
20091009091697,2009,52,male,white,40000,married,Some college,2,8,South,TRUE,2014
20091009091728,2009,29,male,white,15000,married,Some college,5,1,South,TRUE,2015
20091009091729,2009,19,female,white,75000,not married,HS,1,6,West,TRUE,2016
20091009091750,2009,23,female,other,0,not married,Did not graduate from HS,2,2,South,TRUE,2017
20091009091754,2009,30,female,white,35000,not married,HS,1,5,West,TRUE,2018
20091009091759,2009,33,male,asian,150000,married,Masters,2,0,West,TRUE,2019
20091009091766,2009,41,male,white,150000,not married,Doctoral,2,8,South,TRUE,2020
20091009091788,2009,50,female,white,30000,married,Some college,2,10,Northeast,TRUE,2021
20091009091810,2009,41,female,white,150000,married,Masters,2,7,West,TRUE,2022
20091009091819,2009,63,male,other,40000,married,Some college,3,7,South,TRUE,2023
20091009091836,2009,16,male,white,100000,not married,Did not graduate from HS,2,13,Midwest,TRUE,2024
20091009091841,2009,35,female,white,60000,married,Some college,2,3,Northeast,TRUE,2025
20091009091873,2009,47,female,white,10000,not married,Some college,2,7,West,TRUE,2026
20091009091877,2009,30,female,black,20000,not married,Did not graduate from HS,2,10,South,TRUE,2027
20091009091878,2009,62,male,black,40000,married,Some college,2,12,South,TRUE,2028
20091009091879,2009,57,female,white,60000,married,HS,1,11,Midwest,TRUE,2029
20091009091881,2009,31,female,white,5000,not married,HS,3,1,Midwest,TRUE,2030
20091009091890,2009,27,female,other,30000,married,Masters,1,1,Northeast,TRUE,2031
20091009091899,2009,33,male,white,30000,married,Some college,2,6,Northeast,TRUE,2032
20091009091901,2009,33,female,white,40000,married,HS,1,13,South,TRUE,2033
20091009091902,2009,40,female,white,50000,married,Masters,1,11,South,TRUE,2034
20091009091915,2009,38,female,white,100000,not married,Some college,3,2,West,TRUE,2035
20091009091922,2009,44,male,white,60000,married,Bachelors,1,2,West,TRUE,2036
20091009091942,2009,33,female,white,20000,married,Did not graduate from HS,3,3,South,TRUE,2037
20091009091944,2009,16,male,black,50000,not married,Did not graduate from HS,2,14,Midwest,TRUE,2038
20091009091978,2009,27,male,white,60000,married,Some college,2,2,West,TRUE,2039
20091009091996,2009,20,female,white,35000,not married,HS,3,0,West,TRUE,2040
20091009092003,2009,45,female,white,60000,married,Bachelors,2,13,South,TRUE,2041
20091009092005,2009,32,female,white,0,not married,Some college,2,7,West,TRUE,2042
20091009092027,2009,41,female,white,30000,married,HS,1,10,Northeast,TRUE,2043
20091009092043,2009,42,female,white,75000,married,Masters,1,2,South,TRUE,2044
20091009092053,2009,33,female,white,60000,married,HS,5,1,Northeast,TRUE,2045
20091009092057,2009,58,female,white,75000,married,Bachelors,1,17,Northeast,TRUE,2046
20091009092067,2009,52,female,white,60000,married,HS,1,14,West,TRUE,2047
20091009092074,2009,43,female,white,150000,married,Bachelors,2,8,South,TRUE,2048
20091009092081,2009,25,female,black,10000,not married,Some college,2,2,Northeast,TRUE,2049
20091009092102,2009,38,male,white,60000,married,Some college,1,2,Midwest,TRUE,2050
20091009092120,2009,40,female,asian,10000,married,HS,3,7,West,TRUE,2051
20091009092122,2009,27,female,other,25000,not married,HS,1,1,Midwest,TRUE,2052
20091009092127,2009,22,female,white,30000,not married,Some college,4,0,West,TRUE,2053
20091009092142,2009,42,male,white,60000,married,Some college,2,10,West,TRUE,2054
20091009092147,2009,38,female,white,50000,not married,Some college,4,3,Midwest,TRUE,2055
20091009092179,2009,43,male,white,100000,married,Bachelors,2,1,West,TRUE,2056
20091009092181,2009,46,female,white,75000,married,HS,1,4,South,TRUE,2057
20091009092185,2009,17,female,white,150000,not married,HS,1,17,South,TRUE,2058
20091009092201,2009,43,male,white,50000,not married,HS,1,6,West,TRUE,2059
20091009092203,2009,47,male,white,50000,not married,Some college,2,13,Midwest,TRUE,2060
20091009092210,2009,28,female,white,100000,married,Some college,4,3,South,TRUE,2061
20091009092211,2009,57,female,white,12500,not married,HS,1,16,South,TRUE,2062
20091009092228,2009,25,female,white,100000,not married,Bachelors,1,16,South,TRUE,2063
20091009092238,2009,15,female,white,50000,not married,Did not graduate from HS,2,12,Midwest,TRUE,2064
20091009092239,2009,48,male,white,30000,married,HS,1,14,South,TRUE,2065
20091009092273,2009,33,male,white,40000,married,Some college,5,0,Northeast,TRUE,2066
20091009092274,2009,47,female,asian,35000,not married,Some college,1,5,West,TRUE,2067
20091009092288,2009,39,male,white,35000,married,Some college,2,7,Northeast,TRUE,2068
20091009092293,2009,38,female,asian,25000,not married,Bachelors,1,13,South,TRUE,2069
20091009092296,2009,33,female,white,150000,married,Masters,1,2,Midwest,TRUE,2070
20091009092298,2009,28,female,white,50000,married,Some college,2,0,West,TRUE,2071
20091009092299,2009,52,male,white,50000,married,Bachelors,2,11,Midwest,TRUE,2072
20091009092300,2009,51,female,white,60000,not married,HS,1,4,Northeast,TRUE,2073
20091009092302,2009,38,female,white,100000,married,Bachelors,2,6,Midwest,TRUE,2074
20091009092321,2009,39,female,white,60000,married,Bachelors,2,4,West,TRUE,2075
20091009092323,2009,32,female,black,0,not married,Some college,1,5,Northeast,TRUE,2076
20091009092325,2009,35,female,other,40000,not married,Some college,1,4,West,TRUE,2077
20091009092330,2009,20,female,white,150000,not married,Some college,1,10,West,TRUE,2078
20091009092364,2009,31,male,white,50000,married,HS,3,4,West,TRUE,2079
20091009092374,2009,34,female,white,35000,not married,Some college,2,4,South,TRUE,2080
20091009092375,2009,46,female,white,50000,married,HS,3,15,South,TRUE,2081
20091009092384,2009,23,female,white,25000,not married,Some college,3,2,Northeast,TRUE,2082
20091009092388,2009,16,male,other,30000,not married,Did not graduate from HS,1,16,Midwest,TRUE,2083
20091009092394,2009,50,male,white,40000,married,HS,1,3,South,TRUE,2084
20091009092407,2009,39,male,white,35000,not married,Some college,1,10,Midwest,TRUE,2085
20091009092411,2009,29,male,white,50000,married,HS,2,6,South,TRUE,2086
20091009092418,2009,17,female,white,150000,not married,Did not graduate from HS,1,17,Midwest,TRUE,2087
20091009092433,2009,38,male,white,150000,married,Some college,1,0,Northeast,TRUE,2088
20091009092444,2009,39,female,white,75000,married,Bachelors,3,8,Midwest,TRUE,2089
20091009092448,2009,42,female,white,100000,married,Bachelors,1,8,Northeast,TRUE,2090
20091009092462,2009,23,female,white,20000,not married,Some college,1,6,Midwest,TRUE,2091
20091009092475,2009,49,male,white,100000,married,Bachelors,1,17,South,TRUE,2092
20091009092479,2009,74,male,black,0,married,HS,1,12,Midwest,TRUE,2093
20091010090011,2009,26,female,black,35000,not married,Some college,1,5,South,TRUE,2094
20091010090750,2009,30,female,white,50000,not married,Some college,2,5,West,TRUE,2095
20091010090820,2009,52,male,white,35000,married,HS,1,15,Northeast,TRUE,2096
20091010090889,2009,30,male,white,35000,married,Doctoral,1,0,South,TRUE,2097
20091010090984,2009,54,male,white,30000,married,HS,2,3,South,TRUE,2098
20091010091019,2009,17,male,white,100000,not married,Did not graduate from HS,1,17,Northeast,TRUE,2099
20091010091079,2009,22,male,white,35000,married,HS,2,2,South,TRUE,2100
20091010091083,2009,35,female,white,150000,married,Some college,1,3,South,TRUE,2101
20091010091101,2009,52,female,white,40000,married,HS,1,13,South,TRUE,2102
20091010091102,2009,15,male,black,15000,not married,Did not graduate from HS,2,13,Northeast,TRUE,2103
20091010091271,2009,30,female,white,20000,married,Did not graduate from HS,3,4,West,TRUE,2104
20091010091283,2009,16,male,white,35000,not married,Did not graduate from HS,2,16,South,TRUE,2105
20091010091308,2009,18,female,other,15000,not married,HS,2,11,South,TRUE,2106
20091010091354,2009,44,male,white,75000,not married,Bachelors,1,1,Midwest,TRUE,2107
20091010091359,2009,44,male,white,100000,married,Masters,3,8,West,TRUE,2108
20091010091378,2009,47,female,white,25000,not married,HS,1,10,Midwest,TRUE,2109
20091010091555,2009,31,female,other,15000,married,HS,3,0,West,TRUE,2110
20091010091746,2009,38,male,white,60000,married,Some college,3,1,Midwest,TRUE,2111
20091010091867,2009,43,female,white,60000,married,Masters,4,0,South,TRUE,2112
20091010091914,2009,36,female,white,75000,married,Masters,2,6,Midwest,TRUE,2113
20091010091927,2009,70,female,white,50000,not married,Did not graduate from HS,2,10,Northeast,TRUE,2114
20091010091944,2009,46,female,white,75000,not married,Some college,1,14,Midwest,TRUE,2115
20091010091959,2009,39,female,white,40000,married,Bachelors,1,16,South,TRUE,2116
20091010092067,2009,37,female,white,10000,not married,Did not graduate from HS,2,3,South,TRUE,2117
20091010092108,2009,21,female,white,20000,married,Did not graduate from HS,2,0,South,TRUE,2118
20091010092109,2009,36,female,white,30000,not married,Some college,2,5,Midwest,TRUE,2119
20091010092220,2009,17,female,white,40000,not married,Did not graduate from HS,1,17,South,TRUE,2120
20091010092229,2009,48,female,black,50000,not married,Masters,2,13,South,TRUE,2121
20091010092320,2009,50,male,black,75000,married,Masters,1,14,West,TRUE,2122
20091010092373,2009,24,female,white,60000,married,HS,1,3,South,TRUE,2123
20091010092395,2009,46,male,white,75000,married,Bachelors,2,12,West,TRUE,2124
20091010092449,2009,17,female,other,25000,not married,Did not graduate from HS,2,1,Midwest,TRUE,2125
20091108090688,2009,35,female,white,150000,married,Bachelors,1,1,West,TRUE,2126
20091108091159,2009,35,male,black,25000,married,Some college,2,9,South,TRUE,2127
20091109090089,2009,39,female,white,75000,not married,Some college,2,12,South,TRUE,2128
20091109090508,2009,39,male,white,60000,married,Some college,3,7,Midwest,TRUE,2129
20091109090586,2009,15,male,white,75000,not married,Did not graduate from HS,4,7,West,TRUE,2130
20091109090693,2009,30,male,white,30000,married,Bachelors,2,1,West,TRUE,2131
20091109090712,2009,25,female,white,50000,married,HS,1,0,Midwest,TRUE,2132
20091109090867,2009,41,female,white,75000,married,Bachelors,2,6,South,TRUE,2133
20091109091082,2009,30,male,black,35000,not married,Did not graduate from HS,2,1,Northeast,TRUE,2134
20091109091149,2009,43,female,white,40000,not married,HS,1,0,South,TRUE,2135
20091109091303,2009,31,female,white,20000,married,HS,3,0,West,TRUE,2136
20091109091331,2009,43,male,white,150000,married,Doctoral,2,2,West,TRUE,2137
20091109091367,2009,29,female,white,60000,not married,HS,1,15,West,TRUE,2138
20091109091386,2009,41,male,white,150000,married,Some college,2,9,West,TRUE,2139
20091109091399,2009,49,male,white,100000,married,Masters,1,15,Northeast,TRUE,2140
20091109091409,2009,16,female,other,75000,not married,Did not graduate from HS,5,0,West,TRUE,2141
20091109091434,2009,37,female,white,75000,not married,Some college,2,3,South,TRUE,2142
20091109091569,2009,57,female,white,150000,married,Bachelors,1,15,Northeast,TRUE,2143
20091109091602,2009,33,male,white,100000,married,Bachelors,2,0,South,TRUE,2144
20091109091610,2009,33,male,white,40000,not married,Some college,3,4,Midwest,TRUE,2145
20091109091722,2009,49,male,white,30000,married,HS,3,4,West,TRUE,2146
20091109091776,2009,38,female,white,75000,married,Bachelors,2,4,Northeast,TRUE,2147
20091109091964,2009,30,male,white,50000,not married,HS,2,0,West,TRUE,2148
20091109092023,2009,31,female,white,75000,married,HS,4,3,South,TRUE,2149
20091109092167,2009,29,male,white,40000,married,Bachelors,1,2,Midwest,TRUE,2150
20091109092504,2009,49,female,white,150000,not married,Masters,4,9,West,TRUE,2151
20091109092509,2009,38,male,other,50000,married,Some college,5,6,West,TRUE,2152
20091110090028,2009,43,female,other,20000,married,Did not graduate from HS,2,7,West,TRUE,2153
20091110090045,2009,42,female,white,25000,married,Did not graduate from HS,3,7,South,TRUE,2154
20091110090054,2009,28,female,white,40000,married,Bachelors,2,3,South,TRUE,2155
20091110090080,2009,33,male,white,40000,married,HS,3,11,South,TRUE,2156
20091110090099,2009,50,female,black,50000,not married,Bachelors,1,13,Midwest,TRUE,2157
20091110090164,2009,62,male,black,40000,married,Bachelors,1,12,Midwest,TRUE,2158
20091110090503,2009,48,female,white,100000,married,HS,1,2,South,TRUE,2159
20091110090508,2009,41,male,white,75000,married,HS,1,8,Northeast,TRUE,2160
20091110090513,2009,48,female,white,60000,married,Some college,3,8,Northeast,TRUE,2161
20091110090517,2009,28,female,white,12500,married,Did not graduate from HS,2,5,South,TRUE,2162
20091110090549,2009,28,male,white,50000,married,Bachelors,1,0,Midwest,TRUE,2163
20091110090552,2009,15,male,black,12500,not married,Did not graduate from HS,2,12,South,TRUE,2164
20091110090571,2009,16,female,white,35000,not married,Did not graduate from HS,1,16,South,TRUE,2165
20091110090584,2009,58,female,white,35000,married,Some college,2,14,Midwest,TRUE,2166
20091110090614,2009,39,female,white,40000,married,HS,3,8,Midwest,TRUE,2167
20091110090620,2009,29,female,white,100000,married,Bachelors,1,1,Northeast,TRUE,2168
20091110090643,2009,52,female,white,25000,not married,Some college,2,7,South,TRUE,2169
20091110090664,2009,17,female,white,60000,not married,Did not graduate from HS,1,17,South,TRUE,2170
20091110090667,2009,35,female,white,40000,not married,Masters,1,3,South,TRUE,2171
20091110090672,2009,50,female,asian,75000,married,Bachelors,1,7,West,TRUE,2172
20091110090682,2009,47,male,white,75000,married,Bachelors,2,10,Northeast,TRUE,2173
20091110090724,2009,40,male,white,30000,not married,HS,2,12,Midwest,TRUE,2174
20091110090727,2009,39,female,white,60000,married,Some college,4,8,West,TRUE,2175
20091110090738,2009,46,male,white,100000,not married,Some college,3,8,Midwest,TRUE,2176
20091110090765,2009,23,female,other,60000,not married,Some college,1,12,West,TRUE,2177
20091110090772,2009,51,male,black,150000,married,Masters,1,5,Midwest,TRUE,2178
20091110090779,2009,28,female,white,15000,married,HS,3,1,South,TRUE,2179
20091110090827,2009,31,male,white,25000,married,HS,1,4,South,TRUE,2180
20091110090840,2009,46,male,white,15000,married,Did not graduate from HS,2,11,South,TRUE,2181
20091110090846,2009,44,male,white,50000,married,HS,1,11,South,TRUE,2182
20091110090854,2009,54,female,black,60000,married,HS,4,0,South,TRUE,2183
20091110090873,2009,54,male,white,75000,not married,Some college,1,12,Northeast,TRUE,2184
20091110090882,2009,33,female,white,75000,not married,HS,3,0,West,TRUE,2185
20091110090898,2009,34,male,white,40000,married,Bachelors,2,1,Midwest,TRUE,2186
20091110090953,2009,51,female,white,75000,married,Some college,1,17,Midwest,TRUE,2187
20091110090967,2009,51,male,white,35000,married,HS,1,16,South,TRUE,2188
20091110090990,2009,19,female,white,150000,not married,Some college,1,13,Midwest,TRUE,2189
20091110090995,2009,41,male,white,60000,not married,Some college,1,14,South,TRUE,2190
20091110091010,2009,38,female,white,60000,married,Bachelors,2,8,Midwest,TRUE,2191
20091110091011,2009,32,female,black,75000,married,Some college,1,2,South,TRUE,2192
20091110091012,2009,39,female,white,25000,not married,Some college,1,15,Midwest,TRUE,2193
20091110091013,2009,42,female,white,75000,married,Some college,1,13,West,TRUE,2194
20091110091025,2009,34,male,white,100000,married,Masters,1,2,South,TRUE,2195
20091110091033,2009,17,female,white,20000,not married,Did not graduate from HS,1,17,Midwest,TRUE,2196
20091110091055,2009,41,male,white,35000,married,HS,1,6,West,TRUE,2197
20091110091070,2009,33,male,asian,150000,married,Bachelors,1,5,West,TRUE,2198
20091110091082,2009,40,female,white,10000,married,Did not graduate from HS,2,7,South,TRUE,2199
20091110091127,2009,38,female,white,40000,not married,Bachelors,1,1,Northeast,TRUE,2200
20091110091142,2009,54,female,white,100000,married,Bachelors,2,7,Midwest,TRUE,2201
20091110091189,2009,48,male,white,100000,married,Bachelors,1,14,Northeast,TRUE,2202
20091110091191,2009,21,female,white,20000,not married,Some college,2,14,West,TRUE,2203
20091110091193,2009,17,female,white,50000,not married,Did not graduate from HS,2,5,Midwest,TRUE,2204
20091110091209,2009,22,male,white,75000,not married,Some college,1,15,West,TRUE,2205
20091110091212,2009,44,male,asian,150000,married,Bachelors,1,2,West,TRUE,2206
20091110091236,2009,16,male,black,50000,not married,Did not graduate from HS,7,0,Northeast,TRUE,2207
20091110091246,2009,30,female,white,100000,married,Masters,1,1,South,TRUE,2208
20091110091247,2009,49,male,white,150000,married,Doctoral,1,15,Northeast,TRUE,2209
20091110091261,2009,16,female,white,75000,not married,Did not graduate from HS,1,16,Midwest,TRUE,2210
20091110091288,2009,36,female,white,15000,not married,Some college,1,16,Northeast,TRUE,2211
20091110091325,2009,59,female,white,25000,not married,HS,2,2,South,TRUE,2212
20091110091337,2009,56,female,white,100000,married,Bachelors,2,15,Northeast,TRUE,2213
20091110091343,2009,27,female,white,35000,married,HS,2,4,West,TRUE,2214
20091110091347,2009,39,male,white,100000,married,Some college,4,1,South,TRUE,2215
20091110091348,2009,23,male,white,75000,not married,Some college,1,1,West,TRUE,2216
20091110091368,2009,16,female,other,60000,not married,Did not graduate from HS,1,16,West,TRUE,2217
20091110091428,2009,33,female,white,40000,married,Some college,4,2,West,TRUE,2218
20091110091432,2009,31,female,white,75000,married,Doctoral,1,0,West,TRUE,2219
20091110091455,2009,32,female,white,50000,married,Some college,4,4,Northeast,TRUE,2220
20091110091460,2009,25,female,asian,75000,married,Some college,2,0,South,TRUE,2221
20091110091480,2009,34,female,white,40000,not married,Masters,1,8,Midwest,TRUE,2222
20091110091486,2009,41,female,black,75000,married,Bachelors,1,1,South,TRUE,2223
20091110091489,2009,16,female,white,35000,not married,Did not graduate from HS,1,16,South,TRUE,2224
20091110091550,2009,15,female,black,25000,not married,Did not graduate from HS,1,15,South,TRUE,2225
20091110091562,2009,39,female,white,75000,not married,Bachelors,1,6,West,TRUE,2226
20091110091566,2009,17,male,white,25000,not married,Did not graduate from HS,1,17,Northeast,TRUE,2227
20091110091570,2009,41,female,white,100000,married,Masters,3,7,Northeast,TRUE,2228
20091110091571,2009,42,male,white,10000,married,Masters,3,4,West,TRUE,2229
20091110091588,2009,47,male,white,30000,married,HS,2,13,Northeast,TRUE,2230
20091110091593,2009,32,male,asian,40000,married,Bachelors,2,0,West,TRUE,2231
20091110091613,2009,33,male,white,60000,not married,HS,1,2,Northeast,TRUE,2232
20091110091617,2009,31,male,asian,20000,married,Masters,1,0,Midwest,TRUE,2233
20091110091622,2009,17,female,white,100000,not married,Did not graduate from HS,2,14,South,TRUE,2234
20091110091633,2009,25,male,white,15000,not married,Some college,3,1,Midwest,TRUE,2235
20091110091686,2009,37,male,white,75000,married,Some college,3,0,South,TRUE,2236
20091110091696,2009,43,female,white,100000,married,Masters,3,9,Midwest,TRUE,2237
20091110091716,2009,35,female,white,12500,not married,Some college,2,5,South,TRUE,2238
20091110091736,2009,31,female,black,0,not married,Some college,3,2,Northeast,TRUE,2239
20091110091755,2009,39,female,white,150000,married,Masters,2,0,South,TRUE,2240
20091110091756,2009,30,female,black,60000,married,Bachelors,1,2,Midwest,TRUE,2241
20091110091764,2009,16,female,white,7500,not married,Did not graduate from HS,1,16,Northeast,TRUE,2242
20091110091797,2009,39,male,white,100000,married,HS,1,13,West,TRUE,2243
20091110091813,2009,54,female,white,100000,married,Bachelors,1,12,West,TRUE,2244
20091110091819,2009,31,male,white,25000,married,Some college,2,1,Midwest,TRUE,2245
20091110091831,2009,45,female,white,50000,married,Bachelors,1,7,West,TRUE,2246
20091110091834,2009,15,female,white,60000,not married,Did not graduate from HS,1,15,Midwest,TRUE,2247
20091110091846,2009,24,male,white,12500,married,Some college,1,1,South,TRUE,2248
20091110091872,2009,53,male,white,12500,married,Did not graduate from HS,3,0,South,TRUE,2249
20091110091889,2009,43,female,white,50000,not married,Some college,1,13,Northeast,TRUE,2250
20091110091892,2009,44,female,white,20000,not married,Did not graduate from HS,1,16,South,TRUE,2251
20091110091896,2009,28,female,black,60000,not married,Masters,1,8,Northeast,TRUE,2252
20091110091934,2009,23,female,black,25000,not married,Some college,2,10,Northeast,TRUE,2253
20091110091940,2009,35,female,white,150000,married,Some college,2,5,South,TRUE,2254
20091110091949,2009,50,male,black,35000,not married,Some college,2,10,South,TRUE,2255
20091110091973,2009,33,male,white,75000,married,HS,1,5,Midwest,TRUE,2256
20091110091985,2009,28,female,white,50000,married,Bachelors,1,2,West,TRUE,2257
20091110091987,2009,46,male,white,0,married,Bachelors,3,11,Midwest,TRUE,2258
20091110091995,2009,50,male,white,100000,married,Masters,2,12,Northeast,TRUE,2259
20091110092003,2009,52,female,white,30000,not married,HS,1,14,South,TRUE,2260
20091110092020,2009,37,male,white,60000,married,Some college,2,1,West,TRUE,2261
20091110092048,2009,52,male,white,20000,not married,Some college,1,12,Midwest,TRUE,2262
20091110092049,2009,36,male,white,40000,married,Some college,2,2,South,TRUE,2263
20091110092054,2009,18,female,white,40000,not married,Did not graduate from HS,4,2,South,TRUE,2264
20091110092079,2009,46,male,white,35000,married,HS,2,3,South,TRUE,2265
20091110092087,2009,31,male,white,25000,married,HS,3,3,South,TRUE,2266
20091110092089,2009,35,male,white,75000,married,HS,2,1,South,TRUE,2267
20091110092090,2009,45,male,white,50000,married,Some college,2,15,Midwest,TRUE,2268
20091110092102,2009,45,male,white,60000,married,HS,1,7,South,TRUE,2269
20091110092106,2009,36,male,white,100000,married,Bachelors,2,6,Midwest,TRUE,2270
20091110092107,2009,49,female,asian,40000,married,HS,2,11,South,TRUE,2271
