ID,year,age,sex,race,fam_income,married,education,n_child,age_youngest,region,labor_force_status,partner_working,elder_in_HH,metropolitan,treatment,pair_id
20071010071991,2007,60,male,black,15000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,4747
20070504071945,2007,61,male,white,30000,married,HS,0,0,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,4748
20071110071310,2007,37,female,white,30000,married,HS,2,6,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4749
20070504072599,2007,77,male,white,25000,married,Bachelors,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,4750
20070403072564,2007,48,male,white,50000,married,HS,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4751
20070909071608,2007,43,male,white,7500,not married,Bachelors,0,0,Northeast,employed - at work,"NA",TRUE,metropolitan,FALSE,4752
20070806071686,2007,51,female,white,75000,married,Bachelors,1,15,Northeast,employed - absent,employed,FALSE,metropolitan,FALSE,4753
20070706071463,2007,42,female,white,100000,married,Some college,2,10,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,4754
20070504071876,2007,39,male,white,100000,married,Some college,2,4,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4755
20071111072225,2007,54,female,white,100000,not married,Bachelors,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4756
20070606072341,2007,53,male,white,60000,married,Some college,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,4757
20070504070849,2007,23,female,white,20000,not married,Some college,0,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,4758
20071210070184,2007,42,male,black,0,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,4759
20070605070510,2007,40,female,black,12500,not married,HS,1,16,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4760
20070504071362,2007,28,female,black,75000,not married,HS,4,1,South,employed - at work,"NA",TRUE,metropolitan,FALSE,4761
20071009071196,2007,80,female,white,25000,not married,Some college,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,4762
20070505071542,2007,46,female,white,100000,married,Some college,2,12,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4763
20070201072546,2007,85,male,white,60000,married,Masters,0,0,Midwest,not in labor force,not employed,FALSE,non-metropolitan,FALSE,4764
20070112061811,2007,46,female,black,75000,married,Did not graduate from HS,0,0,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,4765
20071009070835,2007,45,female,white,150000,married,Bachelors,0,0,West,employed - at work,employed,TRUE,metropolitan,FALSE,4766
20071211071343,2007,49,female,black,20000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,4767
20070807070873,2007,80,female,white,50000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,4768
20071009071194,2007,35,female,white,40000,married,HS,3,4,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4769
20071009071796,2007,42,male,white,75000,married,Some college,3,7,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4770
20071010072221,2007,43,female,black,75000,not married,Some college,1,11,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4771
20070706071320,2007,33,female,white,100000,married,Bachelors,2,2,South,employed - at work,employed,FALSE,metropolitan,FALSE,4772
20070606072341,2007,53,male,white,60000,married,Some college,0,0,West,employed - at work,not employed,FALSE,metropolitan,FALSE,4773
20071110072425,2007,39,female,white,75000,married,Some college,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4774
20070301072055,2007,56,female,white,100000,married,HS,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,4775
20070605071698,2007,41,female,white,12500,married,HS,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,4776
20070201072351,2007,85,female,white,15000,not married,Some college,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,4777
20070706072648,2007,63,male,white,30000,not married,Did not graduate from HS,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4778
20071211071547,2007,42,male,white,20000,married,HS,4,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,4779
20071110071026,2007,59,male,white,150000,married,Doctoral,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4780
20070403071959,2007,40,female,black,60000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4781
20071212071646,2007,56,male,white,75000,married,Did not graduate from HS,2,11,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,4782
20070202071210,2007,43,female,white,75000,married,Bachelors,2,9,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4783
20070908071597,2007,45,male,white,75000,married,Some college,2,9,Northeast,employed - at work,employed,TRUE,metropolitan,FALSE,4784
20070908071377,2007,50,female,white,12500,not married,Did not graduate from HS,1,14,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,4785
20070909071505,2007,28,male,asian,50000,not married,HS,2,12,West,employed - at work,employed,FALSE,metropolitan,FALSE,4786
20070201070778,2007,38,female,white,75000,married,Bachelors,1,1,West,employed - at work,employed,FALSE,metropolitan,FALSE,4787
20071008072634,2007,85,female,white,15000,not married,HS,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,4788
20071009072300,2007,40,male,white,60000,married,HS,2,4,South,employed - at work,not employed,FALSE,non-metropolitan,FALSE,4789
20070706071896,2007,38,male,white,75000,married,Some college,3,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4790
20070606071264,2007,52,male,white,150000,married,Bachelors,1,13,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4791
20070605071517,2007,79,female,black,0,married,Did not graduate from HS,0,0,South,not in labor force,not employed,FALSE,non-metropolitan,FALSE,4792
20071009071160,2007,72,female,white,50000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,4793
20071110071299,2007,45,male,white,25000,not married,Did not graduate from HS,1,16,Midwest,employed - at work,"NA",FALSE,non-metropolitan,FALSE,4794
20070403071325,2007,38,female,white,150000,married,Masters,1,1,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,4795
20070806070872,2007,63,male,white,100000,married,Masters,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,4796
20071110071893,2007,80,male,white,20000,not married,HS,0,0,Northeast,not in labor force,"NA",FALSE,metropolitan,FALSE,4797
20071110072334,2007,76,female,white,75000,not married,Masters,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,4798
20070909071345,2007,45,male,black,25000,married,Bachelors,3,13,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,4799
20070201070128,2007,59,female,white,50000,not married,Masters,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,4800
20070502070510,2007,52,female,black,20000,not married,Masters,0,0,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,4801
20070605071961,2007,53,male,white,150000,married,Bachelors,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,4802
20070606072345,2007,53,female,white,100000,married,Bachelors,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,4803
20070112061349,2007,33,female,white,75000,married,Some college,2,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4804
20070112062470,2007,29,male,other,75000,married,Some college,1,1,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,4805
20070807070058,2007,15,male,black,0,not married,Did not graduate from HS,2,7,South,not in labor force,"NA",TRUE,metropolitan,FALSE,4806
20070201070886,2007,16,female,black,15000,not married,Did not graduate from HS,3,6,South,unemployed - looking,"NA",TRUE,metropolitan,FALSE,4807
20070504071958,2007,59,female,white,12500,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,4808
20070908070848,2007,47,male,white,100000,married,Some college,2,8,West,employed - at work,employed,FALSE,metropolitan,FALSE,4809
20070212061117,2007,46,male,white,25000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,4810
20070112062280,2007,20,female,other,50000,not married,Some college,3,1,South,employed - at work,"NA",TRUE,metropolitan,FALSE,4811
20071210071208,2007,80,male,black,12500,not married,Did not graduate from HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,4812
20071009071650,2007,31,female,black,10000,married,Some college,1,8,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,4813
20071211071143,2007,45,female,white,100000,married,Some college,2,7,Midwest,unemployed - on layoff,employed,FALSE,metropolitan,FALSE,4814
20070605071457,2007,56,female,black,75000,not married,Masters,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,4815
20070908072678,2007,57,male,white,20000,not married,Bachelors,0,0,West,unemployed - looking,"NA",FALSE,metropolitan,FALSE,4816
20070806070652,2007,48,male,white,75000,married,Masters,3,1,West,employed - at work,not employed,FALSE,metropolitan,FALSE,4817
20070202071608,2007,37,female,white,50000,not married,HS,5,3,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,4818
20070302070942,2007,54,male,white,25000,married,Did not graduate from HS,0,0,South,unemployed - on layoff,employed,FALSE,metropolitan,FALSE,4819
20070807071985,2007,31,female,white,100000,married,HS,1,8,West,employed - at work,employed,FALSE,metropolitan,FALSE,4820
20070908071203,2007,35,male,white,50000,married,Bachelors,2,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4821
20071211072415,2007,32,female,white,40000,married,Some college,1,1,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4822
20071211070615,2007,62,female,white,60000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4823
20070303072051,2007,38,female,white,40000,married,Masters,2,4,South,employed - at work,employed,FALSE,metropolitan,FALSE,4824
20071211072476,2007,29,female,black,5000,not married,Some college,1,11,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4825
20070112062481,2007,43,male,white,100000,married,Masters,2,9,West,employed - at work,employed,FALSE,metropolitan,FALSE,4826
20071008071631,2007,16,male,white,25000,not married,Did not graduate from HS,1,16,West,not in labor force,"NA",TRUE,metropolitan,FALSE,4827
20070908072072,2007,60,female,white,30000,not married,Did not graduate from HS,1,15,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,4828
20070505071542,2007,46,female,white,100000,married,Some college,2,12,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4829
20070201070541,2007,34,female,white,30000,married,Some college,4,5,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,4830
20071009070904,2007,66,female,white,40000,married,Some college,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,4831
20070807071694,2007,32,male,white,20000,not married,Some college,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4832
20071009070750,2007,37,female,white,100000,married,HS,3,6,West,not in labor force,employed,FALSE,metropolitan,FALSE,4833
20070807071995,2007,32,male,white,100000,married,Bachelors,2,1,West,employed - at work,not employed,FALSE,metropolitan,FALSE,4834
20070101070630,2007,39,female,other,12500,not married,Bachelors,0,0,West,not in labor force,"NA",FALSE,metropolitan,FALSE,4835
20070706072450,2007,58,female,white,60000,married,Some college,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,4836
20070403070722,2007,61,female,white,50000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4837
20070202071608,2007,37,female,white,50000,not married,HS,5,3,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,4838
20070403072366,2007,52,male,white,40000,married,Some college,0,0,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4839
20071009071257,2007,38,male,white,50000,married,HS,4,7,South,employed - at work,not employed,FALSE,metropolitan,FALSE,4840
20070706070515,2007,34,male,white,75000,married,Some college,2,2,South,employed - at work,employed,FALSE,metropolitan,FALSE,4841
20070402072240,2007,39,male,asian,60000,married,Bachelors,1,6,South,employed - at work,employed,FALSE,metropolitan,FALSE,4842
20070111060642,2007,38,male,white,60000,married,Some college,2,5,West,employed - at work,employed,FALSE,metropolitan,FALSE,4843
20070908072465,2007,68,male,white,75000,married,Bachelors,0,0,Midwest,employed - absent,not employed,FALSE,metropolitan,FALSE,4844
20071110072204,2007,59,female,black,20000,married,HS,0,0,South,not in labor force,not employed,FALSE,metropolitan,FALSE,4845
20070302070771,2007,46,female,white,50000,not married,Bachelors,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4846
20070504071509,2007,60,female,white,50000,married,HS,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4847
20070606070537,2007,55,male,white,150000,married,Masters,0,0,West,employed - at work,employed,FALSE,metropolitan,FALSE,4848
20070403071266,2007,51,male,black,35000,not married,HS,2,11,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4849
20070706071949,2007,50,female,white,7500,not married,Some college,2,12,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,4850
20070403070893,2007,19,male,black,100000,not married,HS,1,14,South,employed - at work,"NA",TRUE,metropolitan,FALSE,4851
20070402072240,2007,39,male,asian,60000,married,Bachelors,1,6,South,employed - at work,employed,FALSE,metropolitan,FALSE,4852
20070302071519,2007,43,female,white,60000,not married,HS,1,17,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4853
20070504071891,2007,43,male,black,30000,not married,HS,0,0,Midwest,employed - at work,"NA",FALSE,metropolitan,FALSE,4854
20071110070862,2007,65,female,white,25000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,4855
20070807071478,2007,33,male,white,40000,not married,Some college,5,1,Midwest,employed - at work,not employed,FALSE,non-metropolitan,FALSE,4856
20071009072387,2007,29,female,white,25000,married,Some college,2,4,Midwest,not in labor force,employed,FALSE,non-metropolitan,FALSE,4857
20070504071876,2007,39,male,white,100000,married,Some college,2,4,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4858
20071211071546,2007,52,male,white,40000,married,Some college,0,0,West,employed - at work,employed,FALSE,non-metropolitan,FALSE,4859
20071009070904,2007,66,female,white,40000,married,Some college,0,0,South,not in labor force,employed,FALSE,metropolitan,FALSE,4860
20070909070123,2007,34,female,white,15000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,4861
20070403071008,2007,67,female,white,7500,not married,Bachelors,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,4862
20070807072049,2007,55,male,white,75000,not married,Bachelors,1,12,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4863
20070302071711,2007,47,male,black,50000,not married,HS,0,0,Northeast,employed - at work,"NA",FALSE,non-metropolitan,FALSE,4864
20070807071369,2007,24,female,white,5000,not married,Did not graduate from HS,0,0,Northeast,unemployed - looking,"NA",FALSE,metropolitan,FALSE,4865
20070403071723,2007,54,female,white,35000,not married,HS,0,0,Northeast,employed - absent,"NA",FALSE,metropolitan,FALSE,4866
20070504072350,2007,50,female,white,35000,not married,HS,0,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,4867
20071110072381,2007,61,female,white,150000,married,Bachelors,0,0,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,4868
20070403071432,2007,56,male,white,5000,not married,Bachelors,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,4869
20070504070849,2007,23,female,white,20000,not married,Some college,0,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,4870
20071008072550,2007,38,female,asian,35000,not married,Doctoral,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4871
20070605071961,2007,53,male,white,150000,married,Bachelors,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,4872
20071210071004,2007,30,female,black,0,not married,HS,2,3,South,unemployed - looking,"NA",FALSE,metropolitan,FALSE,4873
20070111062394,2007,59,male,white,60000,married,Some college,1,13,West,employed - at work,not employed,FALSE,metropolitan,FALSE,4874
20071211071865,2007,42,male,white,0,married,Masters,3,6,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,4875
20070112060641,2007,19,female,white,35000,not married,HS,0,0,West,not in labor force,"NA",TRUE,metropolitan,FALSE,4876
20070908071472,2007,80,female,white,15000,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,4877
20070503071150,2007,37,male,white,10000,married,HS,2,7,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4878
20071211071980,2007,65,female,white,25000,not married,Bachelors,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,4879
20071110072231,2007,85,male,white,20000,not married,Some college,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,4880
20071110071234,2007,28,female,black,75000,married,Some college,1,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,4881
20070302071979,2007,34,female,white,30000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4882
20070706072643,2007,66,male,white,20000,not married,Some college,0,0,South,not in labor force,"NA",FALSE,non-metropolitan,FALSE,4883
20071110071461,2007,17,female,white,50000,not married,Did not graduate from HS,2,15,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,4884
20071211071244,2007,48,female,white,75000,not married,Masters,1,5,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4885
20070112060533,2007,24,female,white,30000,not married,Some college,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4886
20070302072177,2007,60,male,black,100000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,4887
20070201070740,2007,58,male,white,75000,married,Bachelors,1,1,West,employed - at work,not employed,FALSE,metropolitan,FALSE,4888
20070302070921,2007,54,male,white,60000,not married,HS,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,4889
20071009071073,2007,39,male,asian,60000,married,Bachelors,2,2,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,4890
20070101070968,2007,66,female,white,7500,not married,Some college,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,4891
20071211071392,2007,45,female,white,50000,not married,Did not graduate from HS,1,2,Midwest,unemployed - looking,employed,FALSE,non-metropolitan,FALSE,4892
20070908071598,2007,66,female,asian,150000,not married,Masters,0,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,4893
20070101071589,2007,48,male,white,40000,not married,HS,1,13,Northeast,unemployed - looking,"NA",FALSE,metropolitan,FALSE,4894
20070403071629,2007,68,female,black,12500,married,HS,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,4895
20071211071514,2007,41,male,white,100000,married,Masters,2,0,Northeast,employed - at work,employed,FALSE,metropolitan,FALSE,4896
20071110072043,2007,24,female,white,75000,not married,Bachelors,1,15,South,employed - at work,"NA",TRUE,metropolitan,FALSE,4897
20070605071402,2007,80,female,white,25000,married,Some college,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,4898
20070504071289,2007,66,female,white,30000,not married,Some college,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4899
20070605070565,2007,25,female,other,75000,not married,Some college,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4900
20071211071506,2007,42,female,white,60000,not married,Bachelors,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4901
20070404072245,2007,34,female,white,75000,married,Bachelors,3,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,4902
20070201071415,2007,54,female,white,100000,married,Some college,0,0,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,4903
20070707071280,2007,17,female,white,50000,not married,Did not graduate from HS,2,9,South,employed - at work,"NA",TRUE,non-metropolitan,FALSE,4904
20070807070039,2007,26,male,black,40000,not married,HS,0,0,South,employed - at work,"NA",TRUE,non-metropolitan,FALSE,4905
20070303070738,2007,39,female,white,0,not married,Did not graduate from HS,3,2,West,unemployed - looking,"NA",FALSE,metropolitan,FALSE,4906
20070605070603,2007,38,female,white,40000,married,Some college,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,4907
20071211071751,2007,66,male,white,75000,married,Bachelors,0,0,Midwest,not in labor force,not employed,FALSE,metropolitan,FALSE,4908
20071109071537,2007,17,female,other,25000,not married,Did not graduate from HS,1,17,Northeast,not in labor force,"NA",TRUE,metropolitan,FALSE,4909
20070605072490,2007,57,male,white,100000,married,Some college,0,0,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,4910
20070908072107,2007,42,female,white,50000,married,HS,2,9,South,employed - at work,employed,FALSE,non-metropolitan,FALSE,4911
20070606071657,2007,35,female,white,50000,not married,Bachelors,1,2,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4912
20070201071264,2007,64,female,white,60000,married,Masters,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,4913
20070504072297,2007,16,male,white,20000,not married,Did not graduate from HS,3,6,South,not in labor force,"NA",TRUE,metropolitan,FALSE,4914
20070403071911,2007,80,female,white,15000,married,Did not graduate from HS,0,0,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,4915
20070201070818,2007,77,female,white,0,married,Did not graduate from HS,0,0,West,not in labor force,not employed,FALSE,metropolitan,FALSE,4916
20070302072314,2007,42,male,white,50000,married,Bachelors,2,12,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,4917
20070404070097,2007,38,male,black,50000,married,HS,3,11,South,employed - at work,employed,FALSE,metropolitan,FALSE,4918
20071009071073,2007,39,male,asian,60000,married,Bachelors,2,2,Midwest,employed - at work,not employed,FALSE,metropolitan,FALSE,4919
20070112060824,2007,18,male,white,20000,not married,Did not graduate from HS,0,0,West,employed - at work,"NA",TRUE,metropolitan,FALSE,4920
20070908071698,2007,39,male,black,60000,not married,Bachelors,0,0,Northeast,employed - absent,"NA",FALSE,metropolitan,FALSE,4921
20070807071949,2007,25,female,white,35000,married,HS,2,1,South,not in labor force,employed,FALSE,metropolitan,FALSE,4922
20070112062118,2007,48,female,white,75000,married,Some college,1,16,South,employed - at work,employed,FALSE,metropolitan,FALSE,4923
20070504070839,2007,24,female,white,20000,married,Bachelors,0,0,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,4924
20070808072114,2007,39,female,white,100000,married,Masters,1,2,South,employed - at work,employed,FALSE,metropolitan,FALSE,4925
20071008071520,2007,38,male,black,20000,married,Some college,0,0,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4926
20070504070991,2007,41,male,white,40000,married,Bachelors,4,3,South,employed - at work,employed,FALSE,metropolitan,FALSE,4927
20070707071994,2007,41,male,white,20000,not married,HS,1,15,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4928
20070112060726,2007,52,female,black,150000,married,Some college,1,17,West,not in labor force,employed,FALSE,metropolitan,FALSE,4929
20070806072410,2007,52,female,white,60000,not married,Masters,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4930
20070303072369,2007,17,male,white,50000,not married,Did not graduate from HS,2,15,Midwest,unemployed - looking,"NA",TRUE,metropolitan,FALSE,4931
20070201071441,2007,46,male,white,100000,married,Some college,3,8,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4932
20070605071932,2007,44,female,white,40000,married,HS,2,11,Midwest,employed - at work,employed,FALSE,non-metropolitan,FALSE,4933
20070112061522,2007,41,female,white,100000,married,HS,2,4,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,4934
20070402071849,2007,23,female,white,40000,not married,HS,2,8,Midwest,not in labor force,"NA",FALSE,non-metropolitan,FALSE,4935
20070302072008,2007,80,female,white,12500,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,4936
20071008072582,2007,16,male,black,40000,not married,Did not graduate from HS,2,16,South,not in labor force,"NA",TRUE,metropolitan,FALSE,4937
20070112061811,2007,46,female,black,75000,married,Did not graduate from HS,0,0,Midwest,not in labor force,employed,FALSE,metropolitan,FALSE,4938
20070302072008,2007,80,female,white,12500,not married,HS,0,0,Midwest,not in labor force,"NA",FALSE,metropolitan,FALSE,4939
20071110071196,2007,40,female,white,40000,not married,HS,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4940
20071211072436,2007,37,male,white,60000,married,HS,2,2,West,employed - at work,not employed,FALSE,metropolitan,FALSE,4941
20070908072492,2007,40,male,white,150000,married,Masters,2,4,West,employed - at work,employed,FALSE,metropolitan,FALSE,4942
20070302070622,2007,59,male,white,75000,not married,Some college,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4943
20070402072283,2007,39,female,white,100000,married,HS,2,11,West,employed - at work,employed,FALSE,non-metropolitan,FALSE,4944
20070505070805,2007,48,male,white,100000,married,HS,3,10,West,employed - at work,employed,FALSE,metropolitan,FALSE,4945
20070605070962,2007,49,female,white,150000,married,Bachelors,0,0,South,employed - at work,employed,FALSE,metropolitan,FALSE,4946
20070202071492,2007,60,male,other,35000,married,Some college,0,0,West,not in labor force,not employed,FALSE,non-metropolitan,FALSE,4947
20070201071386,2007,39,female,white,40000,married,Bachelors,1,9,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4948
20070403072061,2007,54,male,white,75000,married,HS,0,0,South,employed - at work,not employed,FALSE,metropolitan,FALSE,4949
20070112061963,2007,24,female,black,12500,not married,HS,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4950
20071009071301,2007,65,male,white,30000,not married,HS,0,0,South,not in labor force,"NA",FALSE,metropolitan,FALSE,4951
20070302071922,2007,61,male,white,150000,married,Bachelors,2,9,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,4952
20070807072044,2007,56,male,white,75000,married,Masters,0,0,Northeast,not in labor force,employed,FALSE,metropolitan,FALSE,4953
20070111061955,2007,65,male,white,60000,married,Did not graduate from HS,1,2,Northeast,not in labor force,not employed,FALSE,metropolitan,FALSE,4954
20070806070745,2007,26,female,white,15000,married,Did not graduate from HS,1,6,West,unemployed - looking,employed,FALSE,metropolitan,FALSE,4955
20070201072448,2007,37,male,black,40000,not married,Masters,1,9,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4956
20070706072229,2007,37,female,white,50000,not married,Bachelors,1,8,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4957
20070302071707,2007,51,female,white,40000,not married,Some college,0,0,Northeast,employed - at work,"NA",FALSE,metropolitan,FALSE,4958
20070605070737,2007,23,female,white,15000,married,Some college,1,3,West,not in labor force,employed,TRUE,metropolitan,FALSE,4959
20070908070578,2007,44,male,white,100000,married,Bachelors,4,10,South,employed - absent,employed,FALSE,non-metropolitan,FALSE,4960
20070807072094,2007,36,male,white,60000,not married,Bachelors,0,0,South,employed - at work,"NA",FALSE,metropolitan,FALSE,4961
20070604071376,2007,31,male,white,40000,not married,HS,0,0,South,not in labor force,employed,FALSE,non-metropolitan,FALSE,4962
20070403071045,2007,29,male,white,30000,married,Did not graduate from HS,2,1,South,not in labor force,not employed,FALSE,metropolitan,FALSE,4963
20070706070732,2007,17,male,white,50000,not married,Did not graduate from HS,2,10,West,unemployed - looking,"NA",TRUE,metropolitan,FALSE,4964
20070605070565,2007,25,female,other,75000,not married,Some college,0,0,West,employed - at work,"NA",FALSE,metropolitan,FALSE,4965
20070403070862,2007,17,male,white,75000,not married,Did not graduate from HS,2,14,Northeast,not in labor force,"NA",TRUE,metropolitan,FALSE,4966
20070403071991,2007,16,female,black,10000,not married,Did not graduate from HS,2,14,South,not in labor force,"NA",TRUE,non-metropolitan,FALSE,4967
20070908072678,2007,57,male,white,20000,not married,Bachelors,0,0,West,unemployed - looking,"NA",FALSE,metropolitan,FALSE,4968
20071211071922,2007,44,male,asian,75000,married,Did not graduate from HS,2,8,Northeast,employed - at work,not employed,FALSE,metropolitan,FALSE,4969
20070605071491,2007,50,male,white,50000,married,Bachelors,2,15,Midwest,employed - at work,employed,FALSE,metropolitan,FALSE,4970
20070402071775,2007,43,female,black,50000,married,Masters,3,7,South,employed - at work,employed,TRUE,metropolitan,FALSE,4971
